id,Activity_Date,ActivityDay,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,ModeratelyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalSteps,ActivityLevel,Calories,CalorieLevel,totalsleeprecords,totalminutesasleep,totaltimeinbed
5553957443,2016-04-27,Wednesday,6.88000011444092,1.13999998569489,1,4.73999977111816,0,16,16,206,745,10538,Moderately Active,1922,Medium,1,347,391
5553957443,2016-04-28,Thursday,7.63000011444092,3.71000003814697,0.75,3.17000007629395,0,49,13,165,727,11393,Moderately Active,1999,Medium,1,421,457
5553957443,2016-04-29,Friday,8.32999992370605,2.78999996185303,0.639999985694885,4.90999984741211,0,46,15,270,709,12764,Moderately Active,2169,Medium,1,450,495
5553957443,2016-04-30,Saturday,0.779999971389771,0,0,0.779999971389771,0,0,0,84,506,1202,Light Active,1463,Low,2,775,843
5553957443,2016-05-01,Sunday,3.36999988555908,0,0,3.36999988555908,0,0,0,237,436,5164,Moderately Active,1747,Low,2,622,686
5553957443,2016-05-02,Monday,6.38000011444092,1.05999994277954,0.409999996423721,4.90000009536743,0,23,9,227,724,9769,Moderately Active,1996,Medium,1,409,471
5553957443,2016-05-03,Tuesday,8.39000034332275,1.5,1.20000004768372,5.67999982833862,0,26,29,247,812,12848,Moderately Active,2116,Medium,1,380,429
5553957443,2016-05-04,Wednesday,2.76999998092651,0,0,2.76999998092651,0,0,0,224,651,4249,Light Active,1698,Low,1,447,470
5553957443,2016-05-05,Thursday,9.51000022888184,3.4300000667572,1.6599999666214,4.42999982833862,0,44,29,241,692,14331,Moderately Active,2156,Medium,1,419,464
5553957443,2016-05-06,Friday,6.28999996185303,1.51999998092651,0.540000021457672,4.23000001907349,0,21,9,229,761,9632,Moderately Active,1916,Medium,1,400,434
5553957443,2016-05-07,Saturday,1.22000002861023,0,0,1.22000002861023,0,0,0,96,902,1868,Light Active,1494,Low,1,442,470
5553957443,2016-05-08,Sunday,4,0.219999998807907,0.469999998807907,3.29999995231628,0,3,8,210,505,6083,Moderately Active,1762,Low,1,568,608
5553957443,2016-05-09,Monday,7.57999992370605,2.13000011444092,0.889999985694885,4.55999994277954,0,59,22,251,667,11611,Moderately Active,2272,Medium,1,453,494
5553957443,2016-05-10,Tuesday,10.710000038147,3.86999988555908,1.61000001430511,5.19999980926514,0,61,40,265,707,16358,Very Active,2335,Medium,1,418,443
5553957443,2016-05-11,Wednesday,3.22000002861023,0,0,3.22000002861023,0,0,0,195,628,4926,Light Active,1693,Low,1,463,486
5553957443,2016-05-12,Thursday,2.03999996185303,0.579999983310699,0.400000005960464,1.05999994277954,0,8,6,48,222,3121,Light Active,741,Low,1,438,475
5577150313,2016-04-12,Tuesday,6.07999992370605,3.59999990463257,0.379999995231628,2.09999990463257,0,86,16,140,728,8135,Moderately Active,3405,High,1,419,438
5577150313,2016-04-13,Wednesday,3.78999996185303,0.319999992847443,0.219999998807907,3.25,0,15,11,144,776,5077,Moderately Active,2551,High,1,432,458
5577150313,2016-04-14,Thursday,6.42000007629395,3.32999992370605,0.310000002384186,2.77999997138977,0,118,30,176,662,8596,Moderately Active,4022,High,1,477,497
5577150313,2016-04-15,Friday,9.07999992370605,3.92000007629395,1.60000002384186,3.55999994277954,0,115,54,199,695,12087,Moderately Active,4005,High,1,392,413
5577150313,2016-04-16,Saturday,10.6599998474121,6.6399998664856,1.27999997138977,2.73000001907349,0,184,56,158,472,14269,Moderately Active,4274,High,1,406,445
5577150313,2016-04-17,Sunday,9.14000034332275,5.98000001907349,0.829999983310699,2.3199999332428,0,200,37,159,525,12231,Moderately Active,4552,High,1,549,583
5577150313,2016-04-18,Monday,7.3899998664856,4.8600001335144,0.720000028610229,1.82000005245209,0,114,32,130,623,9893,Moderately Active,3625,High,1,527,553
5577150313,2016-04-19,Tuesday,9.42000007629395,7.01999998092651,0.639999985694885,1.75999999046326,0,108,23,111,733,12574,Moderately Active,3501,High,1,449,465
5577150313,2016-04-20,Wednesday,6.21999979019165,4.11999988555908,0.340000003576279,1.75999999046326,0,87,16,113,773,8330,Moderately Active,3192,High,1,447,480
5577150313,2016-04-21,Thursday,8.09000015258789,3.65000009536743,1.6599999666214,2.77999997138977,0,110,74,175,670,10830,Moderately Active,4018,High,1,414,437
5577150313,2016-04-22,Friday,6.84999990463257,2.42000007629395,0.790000021457672,3.29999995231628,0,62,30,200,823,9172,Moderately Active,3329,High,1,338,366
5577150313,2016-04-23,Saturday,5.71000003814697,1.21000003814697,0.360000014305115,4.1399998664856,0,24,24,223,627,7638,Moderately Active,3152,High,1,384,402
5577150313,2016-04-24,Sunday,11.7799997329712,7.65000009536743,2.15000009536743,1.98000001907349,0,210,65,141,425,15764,Very Active,4392,High,1,543,615
5577150313,2016-04-25,Monday,4.78000020980835,1.35000002384186,0.670000016689301,2.75999999046326,0,61,38,214,743,6393,Moderately Active,3374,High,1,421,461
5577150313,2016-04-26,Tuesday,3.98000001907349,0.850000023841858,0.649999976158142,2.47000002861023,0,38,32,181,759,5325,Moderately Active,3088,High,1,354,377
5577150313,2016-04-27,Wednesday,5.1399998664856,1.80999994277954,0.400000005960464,2.9300000667572,0,63,16,190,773,6805,Moderately Active,3294,High,1,424,452
5577150313,2016-04-28,Thursday,7.42999982833862,3.25,1.16999995708466,3.00999999046326,0,99,51,141,692,9841,Moderately Active,3580,High,1,361,372
5577150313,2016-04-29,Friday,5.92000007629395,2.83999991416931,0.610000014305115,2.47000002861023,0,97,36,165,739,7924,Moderately Active,3544,High,1,459,485
5577150313,2016-04-30,Saturday,9.23999977111816,5.82999992370605,0.790000021457672,2.60999989509583,0,207,45,163,621,12363,Moderately Active,4501,High,1,412,433
5577150313,2016-05-01,Sunday,9.98999977111816,5.30999994277954,1.44000005722046,3.24000000953674,0,194,72,178,499,13368,Moderately Active,4546,High,1,379,398
5577150313,2016-05-02,Monday,5.55999994277954,1.12000000476837,0.349999994039536,4.07000017166138,0,37,20,235,732,7439,Moderately Active,3014,High,2,525,553
5577150313,2016-05-03,Tuesday,8.25,4.51999998092651,0.150000005960464,3.5699999332428,0,97,8,212,580,11045,Moderately Active,3795,High,1,508,543
5577150313,2016-05-04,Wednesday,3.89000010490417,1.55999994277954,0.25,2.07999992370605,0,25,9,141,631,5206,Moderately Active,2755,High,1,603,634
5577150313,2016-05-05,Thursday,5.6399998664856,2.5,0.469999998807907,2.67000007629395,0,45,21,143,1153,7550,Moderately Active,3004,High,1,74,78
5577150313,2016-05-06,Friday,3.70000004768372,1.92999994754791,0.319999992847443,1.45000004768372,0,41,16,79,1304,4950,Light Active,2643,High,0,0,0
5577150313,2016-05-07,Saturday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1819,Medium,0,0,0
5577150313,2016-05-08,Sunday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1819,Medium,0,0,0
5577150313,2016-05-09,Monday,2.55999994277954,1.42999994754791,0.140000000596046,0.990000009536743,0,34,11,70,1099,3421,Light Active,2489,Medium,0,0,0
5577150313,2016-05-10,Tuesday,6.65000009536743,2.55999994277954,0.75,3.34999990463257,0,104,37,194,639,8869,Moderately Active,3841,High,1,504,562
5577150313,2016-05-11,Wednesday,3.03999996185303,1.83000004291534,0.300000011920929,0.889999985694885,0,45,15,63,257,4038,Light Active,1665,Low,1,431,476
6117666160,2016-04-12,Tuesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1496,Low,0,0,0
6117666160,2016-04-13,Wednesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1496,Low,0,0,0
6117666160,2016-04-14,Thursday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1496,Low,0,0,0
6117666160,2016-04-15,Friday,10.5900001525879,0,0.280000001192093,10.3000001907349,0,0,6,513,921,14019,Moderately Active,2865,High,0,0,0
6117666160,2016-04-16,Saturday,10.9099998474121,0.579999983310699,0.850000023841858,9.47999954223633,0,7,15,518,502,14450,Moderately Active,2828,High,1,380,398
6117666160,2016-04-17,Sunday,5.40000009536743,0,0,5.40000009536743,0,0,0,312,702,7150,Moderately Active,2225,Medium,2,336,350
6117666160,2016-04-18,Monday,3.91000008583069,0,0,3.89000010490417,0,0,0,241,759,5153,Moderately Active,2018,Medium,2,493,510
6117666160,2016-04-19,Tuesday,8.40999984741211,0,0,8.40999984741211,0,0,0,480,425,11135,Moderately Active,2606,High,1,465,492
6117666160,2016-04-20,Wednesday,8.02000045776367,2.02999997138977,0.479999989271164,5.51999998092651,0,26,10,349,587,10449,Moderately Active,2536,High,1,474,502
6117666160,2016-04-21,Thursday,15.0100002288818,0.980000019073486,0.400000005960464,5.61999988555908,0,11,19,294,579,19542,Very Active,4900,High,1,508,550
6117666160,2016-04-22,Friday,6.19999980926514,0,0,6.19999980926514,0,0,0,402,413,8206,Moderately Active,2409,Medium,1,480,546
6117666160,2016-04-23,Saturday,8.68000030517578,0,0,8.68000030517578,0,0,0,512,468,11495,Moderately Active,2651,High,1,492,539
6117666160,2016-04-24,Sunday,5.76000022888184,0,0,5.76000022888184,0,0,0,362,711,7623,Moderately Active,2305,Medium,1,353,367
6117666160,2016-04-25,Monday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1497,Low,0,0,0
6117666160,2016-04-26,Tuesday,7.21000003814697,0,0.340000003576279,6.86999988555908,0,0,7,352,1077,9543,Moderately Active,2450,Medium,0,0,0
6117666160,2016-04-27,Wednesday,7.1100001335144,0,0,7.1100001335144,0,0,0,458,417,9411,Moderately Active,2576,High,1,542,557
6117666160,2016-04-28,Thursday,2.59999990463257,0,0,2.59999990463257,0,0,0,141,758,3403,Light Active,1879,Medium,1,393,416
6117666160,2016-04-29,Friday,7.23999977111816,0,0,7.23999977111816,0,0,0,461,479,9592,Moderately Active,2560,High,1,600,636
6117666160,2016-04-30,Saturday,5.28000020980835,0,0,5.28000020980835,0,0,0,343,1040,6987,Moderately Active,2275,Medium,0,0,0
6117666160,2016-05-01,Sunday,6.73000001907349,0,0,6.73000001907349,0,0,0,397,525,8915,Moderately Active,2361,Medium,1,507,575
6117666160,2016-05-02,Monday,3.73000001907349,0,0,3.73000001907349,0,0,0,236,1204,4933,Light Active,2044,Medium,0,0,0
6117666160,2016-05-03,Tuesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1496,Low,0,0,0
6117666160,2016-05-04,Wednesday,2.25999999046326,0,0,2.25999999046326,0,0,0,156,1279,2997,Light Active,1902,Medium,0,0,0
6117666160,2016-05-05,Thursday,7.40000009536743,0,0,7.40000009536743,0,0,0,487,479,9799,Moderately Active,2636,High,1,392,415
6117666160,2016-05-06,Friday,2.6800000667572,0,0,2.6800000667572,0,0,0,133,673,3365,Light Active,1838,Medium,2,658,698
6117666160,2016-05-07,Saturday,5.53999996185303,0,0,5.53999996185303,0,0,0,412,456,7336,Moderately Active,2469,Medium,2,498,507
6117666160,2016-05-08,Sunday,5.53000020980835,0,0,5.53000020980835,0,0,0,318,517,7328,Moderately Active,2250,Medium,1,555,603
6117666160,2016-05-09,Monday,3.38000011444092,0,0,3.38000011444092,0,0,0,197,125,4477,Light Active,1248,Low,1,492,522
6290855005,2016-04-12,Tuesday,3.45000004768372,0,0,3.45000004768372,0,0,0,199,1241,4562,Light Active,2560,High,0,0,0
6290855005,2016-04-13,Wednesday,5.40000009536743,0,0,5.3899998664856,0.00999999977648258,0,0,350,1090,7142,Moderately Active,2905,High,0,0,0
6290855005,2016-04-14,Thursday,5.80000019073486,0,0,5.76999998092651,0.0299999993294477,0,0,363,1077,7671,Moderately Active,2952,High,0,0,0
6290855005,2016-04-15,Friday,7.17999982833862,0,0,7.17000007629395,0.00999999977648258,0,0,328,1112,9501,Moderately Active,2896,High,0,0,0
6290855005,2016-04-16,Saturday,6.28000020980835,0,0,6.26999998092651,0.00999999977648258,0,0,258,1182,8301,Moderately Active,2783,High,0,0,0
6290855005,2016-04-17,Sunday,5.94000005722046,1.13999998569489,0.790000021457672,4,0,31,12,225,1172,7851,Moderately Active,3171,High,0,0,0
6290855005,2016-04-18,Monday,5.21000003814697,0,0,5.19000005722046,0.0199999995529652,0,0,271,1169,6885,Moderately Active,2766,High,0,0,0
6290855005,2016-04-19,Tuesday,5.40000009536743,0,0,5.3899998664856,0.00999999977648258,0,0,321,1119,7142,Moderately Active,2839,High,0,0,0
6290855005,2016-04-20,Wednesday,4.80999994277954,0,0,4.80000019073486,0.00999999977648258,0,0,258,1182,6361,Moderately Active,2701,High,0,0,0
6290855005,2016-04-21,Thursday,0,0,0,0,0,0,0,0,1440,0,Sedentary,2060,Medium,0,0,0
6290855005,2016-04-22,Friday,4.71999979019165,0,0,4.71999979019165,0,0,0,302,1138,6238,Moderately Active,2796,High,0,0,0
6290855005,2016-04-23,Saturday,0,0,0,0,0,33,0,0,1407,0,Sedentary,2664,High,0,0,0
6290855005,2016-04-24,Sunday,4.46000003814697,0,0,4.46000003814697,0,0,0,258,1182,5896,Moderately Active,2703,High,0,0,0
6290855005,2016-04-25,Monday,5.90000009536743,0.680000007152557,0.180000007152557,5.03000020980835,0.00999999977648258,8,3,249,1180,7802,Moderately Active,2771,High,0,0,0
6290855005,2016-04-26,Tuesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,2060,Medium,0,0,0
6290855005,2016-04-27,Wednesday,4.21000003814697,0,0,4.17999982833862,0.0299999993294477,0,0,287,1153,5565,Moderately Active,2743,High,0,0,0
6290855005,2016-04-28,Thursday,4.32999992370605,0,0,4.32999992370605,0,0,0,255,1185,5731,Moderately Active,2687,High,0,0,0
6290855005,2016-04-29,Friday,0,0,0,0,0,0,0,0,1440,0,Sedentary,2060,Medium,0,0,0
6290855005,2016-04-30,Saturday,5.09999990463257,0,0,5.09000015258789,0.00999999977648258,0,0,324,1116,6744,Moderately Active,2843,High,0,0,0
6290855005,2016-05-01,Sunday,7.44000005722046,0.660000026226044,2.75,4,0.0199999995529652,8,95,282,1055,9837,Moderately Active,3327,High,0,0,0
6290855005,2016-05-02,Monday,5.13000011444092,0,0,5.1100001335144,0.0199999995529652,0,0,268,1172,6781,Moderately Active,2725,High,0,0,0
6290855005,2016-05-03,Tuesday,4.57000017166138,0,0,4.57000017166138,0,0,0,240,1200,6047,Moderately Active,2671,High,0,0,0
6290855005,2016-05-04,Wednesday,4.40999984741211,0,0,4.40000009536743,0.00999999977648258,0,0,272,1168,5832,Moderately Active,2718,High,0,0,0
6290855005,2016-05-05,Thursday,4.78999996185303,0,0,4.78999996185303,0,0,0,239,1201,6339,Moderately Active,2682,High,0,0,0
6290855005,2016-05-06,Friday,4.61999988555908,0,0,4.59000015258789,0.0299999993294477,0,0,305,1135,6116,Moderately Active,2806,High,0,0,0
6290855005,2016-05-07,Saturday,4.17000007629395,0,0,4.15999984741211,0,0,0,227,1213,5510,Moderately Active,2613,High,0,0,0
6290855005,2016-05-08,Sunday,5.82999992370605,0,0,5.82000017166138,0,0,0,251,1189,7706,Moderately Active,2712,High,0,0,0
6290855005,2016-05-09,Monday,4.75,0,0,4.73000001907349,0.0199999995529652,0,0,264,800,6277,Moderately Active,2175,Medium,0,0,0
6290855005,2016-05-10,Tuesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,0,Low,0,0,0
6775888955,2016-04-12,Tuesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1841,Medium,0,0,0
6775888955,2016-04-13,Wednesday,2.91000008583069,1.11000001430511,0.579999983310699,1.22000002861023,0,17,18,85,1053,4053,Light Active,2400,Medium,1,235,260
6775888955,2016-04-14,Thursday,3.70000004768372,0.870000004768372,0.860000014305115,1.97000002861023,0,14,24,105,863,5162,Moderately Active,2507,High,1,423,441
6775888955,2016-04-15,Friday,0.920000016689301,0,0,0.920000016689301,0,0,0,58,976,1282,Light Active,2127,Medium,1,391,406
6775888955,2016-04-16,Saturday,3.39000010490417,2.51999998092651,0.810000002384186,0.0599999986588955,0,36,18,9,1377,4732,Light Active,2225,Medium,0,0,0
6775888955,2016-04-17,Sunday,1.78999996185303,0.349999994039536,1.12999999523163,0.310000002384186,0,5,24,19,1392,2497,Light Active,2067,Medium,0,0,0
6775888955,2016-04-18,Monday,5.94999980926514,2,0.769999980926514,3.17000007629395,0,30,31,146,1233,8294,Moderately Active,2798,High,0,0,0
6775888955,2016-04-19,Tuesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1841,Medium,0,0,0
6775888955,2016-04-20,Wednesday,7.71999979019165,3.76999998092651,1.74000000953674,2.22000002861023,0,70,113,178,1079,10771,Moderately Active,3727,High,0,0,0
6775888955,2016-04-21,Thursday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1841,Medium,0,0,0
6775888955,2016-04-22,Friday,0.46000000834465,0,0,0.46000000834465,0,0,0,20,1420,637,Light Active,1922,Medium,0,0,0
6775888955,2016-04-23,Saturday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1841,Medium,0,0,0
6775888955,2016-04-24,Sunday,1.53999996185303,0.769999980926514,0.620000004768372,0.150000005960464,0,11,18,11,1400,2153,Light Active,2053,Medium,0,0,0
6775888955,2016-04-25,Monday,4.6399998664856,2.26999998092651,0.46000000834465,1.89999997615814,0,33,13,92,1302,6474,Moderately Active,2484,Medium,0,0,0
6775888955,2016-04-26,Tuesday,5.26999998092651,3.48000001907349,0.870000004768372,0.730000019073486,0,42,30,47,1321,7091,Moderately Active,2584,High,0,0,0
6775888955,2016-04-27,Wednesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1841,Medium,0,0,0
6775888955,2016-04-28,Thursday,0.5,0.0599999986588955,0.200000002980232,0.239999994635582,0,2,13,15,1410,703,Light Active,1993,Medium,0,0,0
6775888955,2016-04-29,Friday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1841,Medium,0,0,0
6775888955,2016-04-30,Saturday,1.78999996185303,0.159999996423721,0.159999996423721,1.48000001907349,0,3,9,84,1344,2503,Light Active,2280,Medium,0,0,0
6775888955,2016-05-01,Sunday,1.77999997138977,0.479999989271164,0.620000004768372,0.680000007152557,0,9,34,50,1347,2487,Light Active,2319,Medium,0,0,0
6775888955,2016-05-02,Monday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1841,Medium,0,0,0
6775888955,2016-05-03,Tuesday,0.00999999977648258,0,0,0.00999999977648258,0,0,0,1,1439,9,Sedentary,1843,Medium,0,0,0
6775888955,2016-05-04,Wednesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1841,Medium,0,0,0
6775888955,2016-05-05,Thursday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1841,Medium,0,0,0
6775888955,2016-05-06,Friday,3.36999988555908,0.469999998807907,0.930000007152557,1.92999994754791,0,12,35,75,1318,4697,Light Active,2496,Medium,0,0,0
6775888955,2016-05-07,Saturday,1.4099999666214,0.129999995231628,0.239999994635582,1.04999995231628,0,2,5,49,551,1967,Light Active,1032,Low,0,0,0
6962181067,2016-04-12,Tuesday,6.73999977111816,3.40000009536743,0.829999983310699,2.50999999046326,0,50,14,189,796,10199,Moderately Active,1994,Medium,1,366,387
6962181067,2016-04-13,Wednesday,3.74000000953674,0.569999992847443,1.21000003814697,1.96000003814697,0,8,24,142,548,5652,Moderately Active,1718,Low,3,630,679
6962181067,2016-04-14,Thursday,1.02999997138977,0,0,1.02999997138977,0,0,0,86,862,1551,Light Active,1466,Low,2,508,535
6962181067,2016-04-15,Friday,3.6800000667572,0,0,3.6800000667572,0,0,0,217,837,5563,Moderately Active,1756,Low,1,370,386
6962181067,2016-04-16,Saturday,8.73999977111816,3.66000008583069,0.189999997615814,4.88000011444092,0,50,3,280,741,13217,Moderately Active,2173,Medium,1,357,366
6962181067,2016-04-17,Sunday,6.71000003814697,0.330000013113022,0.680000007152557,5.69000005722046,0,5,13,295,634,10145,Moderately Active,2027,Medium,1,427,446
6962181067,2016-04-18,Monday,7.53999996185303,0.829999983310699,2.39000010490417,4.32000017166138,0,13,42,238,689,11404,Moderately Active,2039,Medium,1,442,458
6962181067,2016-04-19,Tuesday,7.09999990463257,2.09999990463257,2.13000011444092,2.86999988555908,0,35,41,195,659,10742,Moderately Active,2046,Medium,1,476,535
6962181067,2016-04-20,Wednesday,9.55000019073486,4.28000020980835,0.189999997615814,5.09000015258789,0,48,4,297,639,13928,Moderately Active,2174,Medium,1,418,424
6962181067,2016-04-21,Thursday,9.71000003814697,3.99000000953674,2.09999990463257,3.50999999046326,0.109999999403954,53,27,214,708,11835,Moderately Active,2179,Medium,1,451,457
6962181067,2016-04-22,Friday,7.09000015258789,1.76999998092651,1.54999995231628,3.76999998092651,0,30,33,240,659,10725,Moderately Active,2086,Medium,1,425,435
6962181067,2016-04-23,Saturday,13.2399997711182,4.19999980926514,2,7.03999996185303,0,58,41,347,484,20031,Very Active,2571,High,1,528,546
6962181067,2016-04-24,Sunday,3.3199999332428,0,0,3.3199999332428,0,0,0,199,720,5029,Moderately Active,1705,Low,1,511,514
6962181067,2016-04-25,Monday,9.27000045776367,3.01999998092651,1.67999994754791,4.46000003814697,0.100000001490116,35,31,282,637,13239,Moderately Active,2194,Medium,1,400,415
6962181067,2016-04-26,Tuesday,6.90000009536743,2.57999992370605,0.419999986886978,3.90000009536743,0,36,7,254,680,10433,Moderately Active,2012,Medium,1,441,446
6962181067,2016-04-27,Wednesday,6.82000017166138,0.550000011920929,2.01999998092651,4.25,0,7,38,279,697,10320,Moderately Active,2034,Medium,1,455,467
6962181067,2016-04-28,Thursday,8.35000038146973,2.50999999046326,0.239999994635582,5.59000015258789,0,38,8,288,621,12627,Moderately Active,2182,Medium,1,440,453
6962181067,2016-04-29,Friday,7.1100001335144,0.819999992847443,0.479999989271164,5.80999994277954,0,12,15,369,645,10762,Moderately Active,2254,Medium,1,433,447
6962181067,2016-04-30,Saturday,6.65999984741211,2.24000000953674,0.759999990463257,3.67000007629395,0,32,16,237,731,10081,Moderately Active,2002,Medium,1,422,424
6962181067,2016-05-01,Sunday,3.60999989509583,0,0,3.60999989509583,0,0,0,215,722,5454,Moderately Active,1740,Low,1,411,426
6962181067,2016-05-02,Monday,8.53999996185303,1.20000004768372,2,5.34000015258789,0,18,39,313,655,12912,Moderately Active,2162,Medium,1,466,482
6962181067,2016-05-03,Tuesday,8.11999988555908,1.74000000953674,2.03999996185303,4.32999992370605,0,21,36,267,654,12109,Moderately Active,2072,Medium,1,394,418
6962181067,2016-05-04,Wednesday,6.71000003814697,0.469999998807907,1.67999994754791,4.55000019073486,0,15,36,284,683,10147,Moderately Active,2086,Medium,1,442,455
6962181067,2016-05-05,Thursday,6.96000003814697,0.990000009536743,1.1599999666214,4.80999994277954,0,14,22,305,591,10524,Moderately Active,2066,Medium,1,467,491
6962181067,2016-05-06,Friday,3.91000008583069,0,0,3.91000008583069,0,0,0,299,717,5908,Moderately Active,1850,Medium,1,443,462
6962181067,2016-05-07,Saturday,4.5,0,0,4.5,0,0,0,328,745,6815,Moderately Active,1947,Medium,1,298,334
6962181067,2016-05-08,Sunday,2.76999998092651,0,0.519999980926514,2.25,0,0,14,151,709,4188,Light Active,1659,Low,1,541,569
6962181067,2016-05-09,Monday,8.72000026702881,3.90000009536743,1.17999994754791,3.65000009536743,0,43,21,231,607,12342,Moderately Active,2105,Medium,1,489,497
6962181067,2016-05-10,Tuesday,10.210000038147,3.47000002861023,1.75,4.98999977111816,0,62,34,275,626,15448,Very Active,2361,Medium,1,469,481
6962181067,2016-05-11,Wednesday,4.44000005722046,1.49000000953674,0.310000002384186,2.65000009536743,0,24,7,199,709,6722,Moderately Active,1855,Medium,1,452,480
6962181067,2016-05-12,Thursday,2.36999988555908,0,0.25,2.10999989509583,0,0,8,105,127,3587,Light Active,928,Low,1,516,535
7007744171,2016-04-12,Tuesday,10.289999961853,4.5,0.379999995231628,5.40999984741211,0,53,8,355,1024,14172,Moderately Active,2937,High,0,0,0
7007744171,2016-04-13,Wednesday,9.64999961853027,4.6100001335144,0.560000002384186,4.48000001907349,0,56,22,261,1101,12862,Moderately Active,2742,High,0,0,0
7007744171,2016-04-14,Thursday,8.23999977111816,2.95000004768372,0.340000003576279,4.96000003814697,0,34,6,304,1096,11179,Moderately Active,2668,High,0,0,0
7007744171,2016-04-15,Friday,3.52999997138977,0,0,3.52999997138977,0,0,0,202,1238,5273,Moderately Active,2098,Medium,0,0,0
7007744171,2016-04-16,Saturday,3.09999990463257,0,0,3.09999990463257,0,0,0,203,1155,4631,Light Active,2076,Medium,1,79,82
7007744171,2016-04-17,Sunday,5.3899998664856,0,0,5.3899998664856,0,0,0,305,1135,8059,Moderately Active,2383,Medium,0,0,0
7007744171,2016-04-18,Monday,10.9799995422363,3.78999996185303,2.11999988555908,5.05000019073486,0.0199999995529652,48,31,284,1077,14816,Moderately Active,2832,High,0,0,0
7007744171,2016-04-19,Tuesday,10.4799995422363,4.40999984741211,0.759999990463257,5.30999994277954,0,53,17,304,1066,14194,Moderately Active,2812,High,0,0,0
7007744171,2016-04-20,Wednesday,11.3100004196167,4.78999996185303,0.670000016689301,5.8600001335144,0,60,33,347,1000,15566,Very Active,3096,High,0,0,0
7007744171,2016-04-21,Thursday,9.1899995803833,2.15000009536743,1.87000000476837,5.17000007629395,0,30,34,327,1049,13744,Moderately Active,2763,High,0,0,0
7007744171,2016-04-22,Friday,10.2399997711182,4.09999990463257,1.75999999046326,4.36999988555908,0,64,50,261,1065,15299,Very Active,2889,High,0,0,0
7007744171,2016-04-23,Saturday,5.40999984741211,0.129999995231628,1.12999999523163,4.15000009536743,0,2,25,223,1190,8093,Moderately Active,2284,Medium,0,0,0
7007744171,2016-04-24,Sunday,7.42000007629395,0,0,7.42000007629395,0,0,0,419,1021,11085,Moderately Active,2667,High,0,0,0
7007744171,2016-04-25,Monday,13.3400001525879,4.30999994277954,1.37000000476837,7.67000007629395,0,51,24,379,986,18229,Very Active,3055,High,0,0,0
7007744171,2016-04-26,Tuesday,10.1000003814697,0.930000007152557,0.939999997615814,8.22999954223633,0,16,22,424,978,15090,Very Active,2939,High,0,0,0
7007744171,2016-04-27,Wednesday,10.2200002670288,4.26999998092651,0.660000026226044,5.28999996185303,0,50,12,337,1041,13541,Moderately Active,2830,High,0,0,0
7007744171,2016-04-28,Thursday,10.1199998855591,1.0900000333786,0.769999980926514,8.26000022888184,0,16,16,401,1007,15128,Very Active,2836,High,0,0,0
7007744171,2016-04-29,Friday,14.3000001907349,4.30999994277954,2.04999995231628,7.94999980926514,0,55,42,382,961,20067,Very Active,3180,High,0,0,0
7007744171,2016-04-30,Saturday,2.51999998092651,0,0,2.51999998092651,0,0,0,200,1240,3761,Light Active,2051,Medium,0,0,0
7007744171,2016-05-01,Sunday,3.75,0,0,3.75,0,0,0,237,1142,5600,Moderately Active,2225,Medium,1,58,61
7007744171,2016-05-02,Monday,9.18000030517578,4.6399998664856,0.699999988079071,3.82999992370605,0,64,14,250,1112,13041,Moderately Active,2642,High,0,0,0
7007744171,2016-05-03,Tuesday,10.8699998855591,4.48000001907349,1.01999998092651,5.3600001335144,0,58,31,330,1021,14510,Moderately Active,2976,High,0,0,0
7007744171,2016-05-04,Wednesday,0,0,0,0,0,0,0,0,1440,0,Sedentary,1557,Low,0,0,0
7007744171,2016-05-05,Thursday,11.1000003814697,4.32999992370605,1.28999996185303,5.48000001907349,0,53,23,317,1047,15010,Very Active,2933,High,0,0,0
7007744171,2016-05-06,Friday,7.67000007629395,3,0.810000002384186,3.85999989509583,0,44,13,247,1136,11459,Moderately Active,2553,High,0,0,0
7007744171,2016-05-07,Saturday,0,0,0,0,0,0,0,0,111,0,Sedentary,120,Low,0,0,0
7086361926,2016-04-12,Tuesday,8.40999984741211,5.26999998092651,0.150000005960464,2.97000002861023,0,59,6,153,745,11317,Moderately Active,2772,High,1,514,525
